1 0.000169921493573 2.70091192178e-06
2 0.000228569105944 5.13930492403e-06
3 0.000273333144014 7.52895309868e-06
4 0.00030704761625 9.76848598639e-06
5 0.000336443216299 1.19701124532e-05
6 0.000356933567925 1.39147191923e-05
9 0.000411578408617 1.96659770663e-05
10 0.000422709445739 2.12957942225e-05
11 0.00042992326521 2.27221506113e-05
12 0.000448759628276 2.47786052956e-05
15 0.000473443467081 2.92494350779e-05
18 0.000479200280724 3.24555383271e-05
20 0.000471587354721 3.36848110515e-05
22 0.000512979892954 3.84494685586e-05
30 0.000526002672286 4.61334861905e-05
33 0.000513957540495 4.73136266457e-05
36 0.000568259533358 5.46807990923e-05
44 0.000590193267614 6.29148137217e-05
44 0.000590193267614 6.29148137217e-05
45 0.000564196834259 6.08389092708e-05
45 0.000564196834259 6.08389092708e-05
55 0.000578521257031 6.91465157512e-05
60 0.000529305751573 6.61632189466e-05
66 0.000551538871235 7.24206017654e-05
90 0.000551001172657 8.50213267741e-05
99 0.000602422839636 9.77258891673e-05
110 0.000678297171969 0.000116327005299
132 0.000592987793744 0.000112064159482
165 0.000618702916474 0.000131907905004
180 0.000688499791582 0.000153953233647
198 0.000779137301937 0.000183644423225
220 0.000887817432932 0.000221954358233
330 0.000690936138024 0.000218493191387
396 0.000704501735438 0.000249078977243
495 0.000883286586207 0.000360600238809
660 0.000424464145374 0.000212232072687
# NTot= 2000  NBlk= 1980 BlkAvg= 0.9965 BlkMaxSEM= 0.0008878 BlkModSEM= 0.0004858  StIn= 12.8579 NIndSamp= 156 StInAvg= 0.9964 StInSEM= 0.0006049  BMaxNIS= 72 BModNIS= 242
