1 5.48190173915 0.0871351437065
2 7.42802505951 0.167016822359
3 8.95634721574 0.246702310348
4 10.0274838089 0.319016757929
5 10.9765177356 0.390526975356
6 11.8743646328 0.462910928812
9 13.7958911823 0.659193179039
10 14.2173154495 0.716258004782
11 14.6873233012 0.776249156847
12 14.9153161467 0.823560561985
15 16.3710790886 1.0114086438
18 17.2584217717 1.16888781541
20 17.4705698914 1.24789784939
22 18.0716458173 1.35452712124
30 18.6543350661 1.63609341646
33 20.1169777752 1.85191791287
36 19.892021865 1.91411069641
44 19.9014112598 2.12149756854
44 19.9014112598 2.12149756854
45 19.1827980087 2.06853430708
45 19.1827980087 2.06853430708
55 19.8706217337 2.37499355814
60 19.6592238963 2.45740298704
66 19.0384373273 2.49986929267
90 20.2766697157 3.12875806321
99 21.8160713251 3.53903409385
110 21.7070116384 3.72272178365
132 22.0078711158 4.15909670416
165 21.5305883408 4.59033685782
180 21.4862565264 4.8044730175
198 21.3110550563 5.02306384818
220 25.2309380589 6.30773451472
330 20.6532050679 6.53111689971
396 23.5914771211 8.34084672526
495 18.9216515365 7.72473189254
660 12.5022321089 6.25111605443
# NTot= 2000  NBlk= 1980 BlkAvg= 30022.7444 BlkMaxSEM= 25.2309381 BlkModSEM= 19.3062272  StIn= 15.7328 NIndSamp= 128 StInAvg= 30023.9433 StInSEM= 21.5151427  BMaxNIS= 93 BModNIS= 160
