1 5.32126315609 0.0845817841817
2 7.19749036005 0.161833321679
3 8.61988965893 0.237434597228
4 9.69961491443 0.308585858839
5 10.6330264861 0.378306105136
6 11.3614806434 0.44291662922
9 13.1132339187 0.62657455326
10 13.6454604212 0.687448364663
11 14.1389370039 0.747266040439
12 14.1976127221 0.783932019761
15 15.3658381245 0.949304649634
18 15.9588480948 1.08086957965
20 16.2247675467 1.15891196762
22 16.5736510701 1.24224766794
30 18.402021997 1.6139640964
33 17.4644674221 1.60773454239
36 17.582843789 1.69190993245
44 17.5314774631 1.86886177696
44 17.5314774631 1.86886177696
45 17.5103191038 1.88818626864
45 17.5103191038 1.88818626864
55 18.7255208446 2.23812782382
60 18.7057372819 2.33821716024
66 19.1966747294 2.52064688149
90 20.2296590721 3.12150416342
99 14.3441395225 2.32692669824
110 19.6851348696 3.37597277848
132 15.4248742595 2.91502723536
165 22.4946585094 4.79587730837
180 16.7083638104 3.73610372729
198 12.7654549727 3.00884659204
220 18.146765991 4.53669149774
330 20.4116739191 6.45473804409
396 9.55485501279 3.3781513864
495 11.0073185501 4.49371898068
660 7.75176177437 3.87588088719
# NTot= 2000  NBlk= 1980 BlkAvg= 29977.4098 BlkMaxSEM= 22.4946585 BlkModSEM= 17.6861078  StIn= 14.3261 NIndSamp= 140 StInAvg= 29979.9756 StInSEM= 20.0593392  BMaxNIS= 111 BModNIS= 179
