1 1.13279316112 0.0180058125047
2 1.42682528451 0.0320817206687
3 1.64531157712 0.0453200571102
4 1.79949898369 0.0572496892156
5 1.947125612 0.0692756203934
6 2.05140716373 0.0799721774512
9 2.28049472496 0.108966252898
10 2.38707965989 0.120259335915
11 2.42365357131 0.128094071509
12 2.49456226907 0.137739159131
15 2.57114808372 0.158846059095
18 2.68621561486 0.181933478234
20 2.57795879183 0.184139913702
22 2.76671536317 0.207374083913
30 2.79145235436 0.244826567291
33 2.84000559014 0.261443706097
36 2.79468592931 0.268918778931
44 3.17698480723 0.338667718377
44 3.17698480723 0.338667718377
45 2.89815669105 0.312516273174
45 2.89815669105 0.312516273174
55 3.02584009067 0.361657064364
60 2.85672383101 0.357090478877
66 3.05102294232 0.400618939129
90 3.22484642894 0.497604607099
99 3.11919724259 0.506000609479
110 3.29582556846 0.565229421868
132 3.93183228668 0.743046459098
165 4.11623658325 0.877584588238
180 3.51793427021 0.786634016857
198 3.79053322452 0.893437249124
220 3.24328182613 0.810820456534
330 3.35329153877 1.06040389211
396 4.481313774 1.58438367911
495 2.26652024418 0.92530301499
660 0.969117080556 0.484558540278
# NTot= 2000  NBlk= 1980 BlkAvg= -12274.3297 BlkMaxSEM= 4.4813138 BlkModSEM= 2.7954594  StIn= 7.0264 NIndSamp= 285 StInAvg= -12274.5307 StInSEM= 2.9829590  BMaxNIS= 126 BModNIS= 325
